"InChI Key","SMILES","Solubility"
"XNEFYCZVKIDDMS-UHFFFAOYSA-N","CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC","0.58672447197836"
"ZAHQPTJLOCWVPG-UHFFFAOYSA-N","C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl","0.6602509620561698"
"IDBPHNDTYPBSNI-UHFFFAOYSA-N","CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC","0.6182135509570692"
"CVHZOJJKTDOEJC-UHFFFAOYSA-N","C1=CC=C2C(=C1)C(=O)NS2(=O)=O","0.6654532445111441"
"SKZKKFZAGNVIMN-UHFFFAOYSA-N","C1=CC=C(C(=C1)C(=O)N)O","0.6626445934105266"
"GIIZNNXWQWCKIB-UHFFFAOYSA-N","C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O","0.36059042685052073"
"WVYADZUPLLSGPU-UHFFFAOYSA-N","C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O","0.616896622260306"
"BFUUJUGQJUTPAF-UHFFFAOYSA-N","CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl","0.5293835188188499"
"UNAANXDKBXWMLN-UHFFFAOYSA-N","CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C","0.3126493398925832"
"SEEPANYCNGTZFQ-UHFFFAOYSA-N","C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N","0.6514525999805939"
"IVHBBMHQKZBJEU-UHFFFAOYSA-N","CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC.Cl","0.5369831571329187"
"XEYBRNLFEZDVAW-ARSRFYASSA-N","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O","0.5380277568949242"
"GMVPRGQOIOIIMI-DWKJAMRDSA-N","CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O","0.49553734778073155"
"MECHNRXZTMCUDQ-RKHKHRCZSA-N","CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C","0.5298224761697972"
"QYSXJUFSXHHAJI-YRZJJWOYSA-N","CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C","0.3303690041606171"
"IKGXIBQEEMLURG-NVPNHPEKSA-N","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O","0.5798976697189967"
"DTOSIQBPPRVQHS-PDBXOOCHSA-N","CCC=CCC=CCC=CCCCCCCCC(=O)O","0.20195060216592303"
"APKFDSVGJQXUKY-INPOYWNPSA-N","CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O","0.5567908876387095"
"VOVIALXJUBGFJZ-KWVAZRHASA-N","CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C","0.5249081002215554"
"WDLWHQDACQUCJR-ZAMMOSSLSA-N","CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O","0.5350311676198882"
"AQXXZDYPVDOQEE-MXDQRGINSA-N","CN1CCCN=C1C=CC2=CC=CS2.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O","0.6935389344962606"
"ICMWWNHDUZJFDW-DHODBPELSA-N","CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C","0.40612984734545965"
"OROAFUQRIXKEMV-LDADJPATSA-N","CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O","0.4340043601928507"
"UCHDWCPVSPXUMX-TZIWLTJVSA-N","CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O","0.053513427588641485"
"DBAKFASWICGISY-BTJKTKAUSA-N","CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O","0.8193749712303028"
"JBIMVDZLSHOPLA-LSCVHKIXSA-N","CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O","0.5042241964910177"
"RTGDFNSFWBGLEC-SYZQJQIISA-N","CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O","0.5648997245390438"
"JRURYQJSLYLRLN-BJMVGYQFSA-N","CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N","0.5541245102225762"
"BPKAHTKRCLCHEA-UBFJEZKGSA-N","CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C","0.4207904464148535"
"NJMYODHXAKYRHW-DVZOWYKESA-N","C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO","0.25802998733022386"
"XJSFLOJWULLJQS-NGVXBBESSA-N","CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O","0.5335200142979781"
"OFHCOWSQAMBJIW-AVJTYSNKSA-N","CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C","0.34273167147641886"
"MKPLKVHSHYCHOC-AHTXBMBWSA-N","CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O","0.4267969607405563"
"UNJFKXSSGBWRBZ-BJCIPQKHSA-N","C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O","0.5485996179113206"
"OJLOPKGSLYJEMD-URPKTTJQSA-N","CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O","0.46890195938318935"
"CBEQULMOCCWAQT-WOJGMQOQSA-N","CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3","0.5337239320583718"
"VGYFMXBACGZSIL-MCBHFWOFSA-N","C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)O)O)O)C4=CC=C(C=C4)F","0.26939719699354037"
"OROGSEYTTFOCAN-DNJOTXNNSA-N","CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O","0.6705845975916785"
"PMATZTZNYRCHOR-CGLBZJNRSA-N","CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C","0.4961479675006213"
"VBCPVIWPDJVHAN-UHFFFAOYSA-N","CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl","0.5250275535945316"
"JXYWFNAQESKDNC-BTJKTKAUSA-N","CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O","0.5399681937398262"
"IHUNBGSDBOWDMA-AQFIFDHZSA-N","CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC","0.2756913013163075"
"IAVUPMFITXYVAF-XPUUQOCRSA-N","CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C","0.6739685586704122"
"LLPOLZWFYMWNKH-CMKMFDCUSA-N","CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4","0.6811388402076276"
"GECBBEABIDMGGL-RTBURBONSA-N","CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O","0.27737989794532936"
"UZHSEJADLWPNLE-GRGSLBFTSA-N","C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O","0.6353526030469"
"QFJCIRLUMZQUOT-HPLJOQBZSA-N","CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC","0.34598560247184473"
"KJADKKWYZYXHBB-XBWDGYHZSA-N","CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C","0.4361089197651255"
"LWQQLNNNIPYSNX-UROSTWAQSA-N","CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)O)O)C","0.45826754590819996"
"KTUFNOKKBVMGRW-UHFFFAOYSA-N","CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5","0.46254837302601143"
"DNFMJYXRIMLMBZ-UHFFFAOYSA-N","C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.Cl","0.5292732263568374"
"JQSHBVHOMNKWFT-DTORHVGOSA-N","C1C2CNCC1C3=CC4=NC=CN=C4C=C23","0.5605301924991721"
"WAEXFXRVDQXREF-UHFFFAOYSA-N","C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO","0.5494457275077186"
"FJXOGVLKCZQRDN-PHCHRAKRSA-N","CC1CC2C3C(CC4=CC(=O)C=CC4(C3C(CC2(C1(C(=O)CO)O)C)O)C)Cl","0.5849072720732111"
"YXKTVDFXDRQTKV-HNNXBMFYSA-N","CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2","0.48809347420087423"
"AQOKCDNYWBIDND-FTOWTWDKSA-N","CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O","0.4760743314141442"
"YMTMADLUXIRMGX-RFPWEZLHSA-N","CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)Cl)C)F","0.4640254871712507"
"YKQOSKADJPQZHB-QNPLFGSASA-N","CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)C(C)O","0.6150898495635755"
"WBGKWQHBNHJJPZ-LECWWXJVSA-N","CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C","0.5392370805431336"
"VWVSBHGCDBMOOT-IIEHVVJPSA-N","CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C","0.5036978691832069"
"CUHVIMMYOGQXCV-NSHDSACASA-N","CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C","0.5979726618054538"
"GGXICVAJURFBLW-CEYXHVGTSA-N","CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O","0.4557830318757996"
"AXOIZCJOOAYSMI-UHFFFAOYSA-N","C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C","0.3008167289456081"
"SKIVFJLNDNKQPD-UHFFFAOYSA-N","CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N","0.674761792754737"
"PCZOHLXUXFIOCF-BXMDZJJMSA-N","CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C","0.49039002623757055"
"BRBKOPJOKNSWSG-UHFFFAOYSA-N","C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N","0.6559736567172697"
"QPPBRPIAZZHUNT-UHFFFAOYSA-N","CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N","0.6406933675026313"
"GPTONYMQFTZPKC-UHFFFAOYSA-N","COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N","0.6416513347139885"
"ASWVTGNCAZCNNR-UHFFFAOYSA-N","CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C","0.638653955621223"
"VACCAVUAMIDAGB-UHFFFAOYSA-N","CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N","0.6454515527847148"
"JLKIGFTWXXRPMT-UHFFFAOYSA-N","CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N","0.640937029201411"
"WINHZLLDWRZWRT-ATVHPVEESA-N","CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C","0.5033441469361687"
"AHJRHEGDXFFMBM-UHFFFAOYSA-N","CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C","0.8193749712303028"
"FDDDEECHVMSUSB-UHFFFAOYSA-N","C1=CC(=CC=C1N)S(=O)(=O)N","0.6775445704201537"
"GECHUMIMRBOMGK-UHFFFAOYSA-N","C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N","0.6392578280238156"
"JNMRHUJNCSQMMB-UHFFFAOYSA-N","C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2","0.6451328408736847"
"MBGGBVCUIVRRBF-UHFFFAOYSA-N","C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4","0.5404202219280088"
"NHUHCSRWZMLRLA-UHFFFAOYSA-N","CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N","0.6351644792935653"
"NXFQHRVNIOXGAQ-OQFOIZHKSA-N","C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]","0.6454756207634862"
"BGRJTUBHPOOWDU-UHFFFAOYSA-N","CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC","0.6357308045312471"
"KQKPFRSPSRPDEB-UHFFFAOYSA-N","CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C","0.5180360490496899"
"JAQUASYNZVUNQP-USXIJHARSA-N","CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O","0.597657675939929"
"OYVAGSVQBOHSSS-WXFSZRTFSA-O","CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O","0.4985244243621211"
"KIQQMECNKUGGKA-NPUFKNHTSA-N","CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34","0.3863364964993697"
"QRJJEGAJXVEBNE-MOHJPFBDSA-N","C1=CC(=C(C=C1Cl)Cl)CON=C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl","0.35139494941861066"
"OKBVVJOGVLARMR-QSWIMTSFSA-N","C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O","0.5698463056719232"
"VPSRQEHTHIMDQM-FKLPMGAJSA-N","CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O.Cl","0.5475034514349779"
"XPCFTKFZXHTYIP-PMACEKPBSA-N","CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O","0.4445332384443096"
"HDACQVRGBOVJII-JBDAPHQKSA-N","CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O","0.5420172481265754"
"CBVCZFGXHXORBI-PXQQMZJSSA-N","CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5","0.5278187932230788"
"QJJXYPPXXYFBGM-UHFFFAOYSA-N","CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC","0.3488771548928986"
"XUBOMFCQGDBHNK-UHFFFAOYSA-N","CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F","0.6683754216003756"
"OGQICQVSFDPSEI-UHFFFAOYSA-N","CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C","0.3003090288447872"
"WFWLQNSHRPWKFK-UHFFFAOYSA-N","C1CC(OC1)N2C=C(C(=O)NC2=O)F","0.6929951499462065"
"QUIJNHUBAXPXFS-XLJNKUFUSA-N","CN(C)CCC(C1=CC=CC2=CC=CC=C21)(C(C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O","0.3472347973490988"
"GBXSMTUPTTWBMN-XIRDDKMYSA-N","CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O","0.6766987741057657"
"SEQDDYPDSLOBDC-UHFFFAOYSA-N","CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3","0.6392578280238156"
"NRUKOCRGYNPUPR-UHFFFAOYSA-N","COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O","0.41303178634764526"
"VCKUSRYTPJJLNI-UHFFFAOYSA-N","COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC","0.66141645416689"
"GUGOEEXESWIERI-UHFFFAOYSA-N","CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O","0.589670583219591"
"UEJJHQNACJXSKW-UHFFFAOYSA-N","C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O","0.6397498613680958"
"WJCNZQLZVWNLKY-UHFFFAOYSA-N","C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3","0.6234632145805131"
"XCTYLCDETUVOIP-UHFFFAOYSA-N","CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C","0.4025467439132567"
"RYMZZMVNJRMUDD-HGQWONQESA-N","CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C","0.5860769727729781"
"IAIWVQXQOWNYOU-FPYGCLRLSA-N","C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)N","0.6338654392700807"
"FOCVUCIESVLUNU-UHFFFAOYSA-N","C1CN1P(=S)(N2CC2)N3CC3","0.34815330462350463"
"RGPDIGOSVORSAK-STHHAXOLSA-N","C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O.Cl","0.5346322614956351"
"CZFFBEXEKNGXKS-UHFFFAOYSA-N","CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F","0.4080910550243851"
"YJQPYGGHQPGBLI-KGSXXDOSSA-N","CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O","0.4399764421559454"
"NWXMGUDVXFXRIG-WESIUVDSSA-N","CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O","0.6134583882208641"
"OWFJMIVZYSDULZ-PXOLEDIWSA-N","CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O","0.5264409917682462"
"FFTVPQUHLQBXQZ-KVUCHLLUSA-N","CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C","0.5319658840795018"
"DOBMPNYZJYQDGZ-UHFFFAOYSA-N","C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O","0.6142083892564475"
"QYSPLQLAKJAUJT-UHFFFAOYSA-N","CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3","0.6113412606176903"
"ZRVUJXDFFKFLMG-UHFFFAOYSA-N","CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O","0.6578894306743215"
"LZNWYQJJBLGYLT-UHFFFAOYSA-N","CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3","0.6194426838442185"
"GUHPRPJDBZHYCJ-UHFFFAOYSA-N","CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O","0.5061118216869174"
"GUXHBMASAHGULD-SEYHBJAFSA-N","CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O","0.33891330070660247"
"OWFJMIVZYSDULZ-UHFFFAOYSA-N","CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O","0.37838815975697554"
"SOVUOXKZCCAWOJ-HJYUBDRYSA-N","CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C","0.4623608946384502"
"TUZYXOIXSAXUGO-PZAWKZKUSA-N","CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O","0.6160007022548218"
"PHWBOXQYWZNQIN-UHFFFAOYSA-N","C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl","0.31603082429413404"
"RHWKPHLQXYSBKR-BMIGLBTASA-N","CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O","0.5648997245390438"
"KORNTPPJEAJQIU-KJXAQDMKSA-N","CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C","0.5433133538486618"
"HJLSLZFTEKNLFI-UHFFFAOYSA-N","CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C","0.5135146172339004"
"JFPVXVDWJQMJEE-IZRZKJBUSA-N","CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O","0.6247466810525926"
"VAAUVRVFOQPIGI-SPQHTLEESA-N","CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O","0.5703692751783518"
"HVFLCNVBZFFHBT-ZKDACBOMSA-N","C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]","0.47182163920588693"
"ORFOPKXBNMVMKC-DWVKKRMSSA-N","CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]","0.4114339971541064"
"JFVZFKDSXNQEJW-CQSZACIVSA-N","CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OCOC(=O)OC(C)C","0.8353693353064097"
"QXHHHPZILQDDPS-UHFFFAOYSA-N","C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl","0.4692341786213417"
"VHGCDTVCOLNTBX-QGZVFWFLSA-N","CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2","0.39040805189611283"
"VXFJYXUZANRPDJ-WTNASJBWSA-N","CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O","0.48162731702596095"
"XFYDIVBRZNQMJC-UHFFFAOYSA-N","C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl","0.583287897404524"
"UPNUIXSCZBYVBB-JVFUWBCBSA-N","CC1CN(CCC1(C)C2=CC(=CC=C2)O)CC(CC3=CC=CC=C3)C(=O)NCC(=O)O","0.4319467092803371"
"JSDRRTOADPPCHY-HSQYWUDLSA-N","CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O","0.43298521837163184"
"UXOWGYHJODZGMF-QORCZRPOSA-N","CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N","0.35657762330268866"
"OUDSBRTVNLOZBN-UHFFFAOYSA-N","CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2","0.6223675685032084"
"JLRGJRBPOGGCBT-UHFFFAOYSA-N","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C","0.6304876227698956"
"UPSPUYADGBWSHF-UHFFFAOYSA-N","CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O","0.6165620978387789"
"FUSNMLFNXJSCDI-UHFFFAOYSA-N","CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2","0.17085845875739902"
"VKHAHZOOUSRJNA-GCNJZUOMSA-N","CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O","0.42237461230123513"
"PHLBKPHSAVXXEF-UHFFFAOYSA-N","C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl","0.6258892292115791"
"FNYLWPVRPXGIIP-UHFFFAOYSA-N","C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N","0.6456036513753158"
"JOFWLTCLBGQGBO-UHFFFAOYSA-N","CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl","0.6166958797816663"
"LMJSLTNSBFUCMU-UHFFFAOYSA-N","C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl","0.6303154969697204"
"ZEWQUBUPAILYHI-UHFFFAOYSA-N","CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F","0.6110529850464822"
"ZZHLYYDVIOPZBE-UHFFFAOYSA-N","CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C","0.43201219748035846"
"IRYJRGCIQBGHIV-UHFFFAOYSA-N","CC1(C(=O)N(C(=O)O1)C)C","0.7363576540755538"
"FEZBIKUBAYAZIU-UHFFFAOYSA-N","CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC","0.5173537693217709"
"IEDVJHCEMCRBQM-UHFFFAOYSA-N","COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N","0.6360963570405629"
